Digital Engagement Score,Use of Technology,Fraud Detection Efficiency,Comfort_score
55.23,1,10.939536,1
44.28,2,94.10835500000002,2
55.89,2,59.983539,3
3.55,2,14.060764,0
22.35,1,52.79873300000001,2
70.71,2,45.52981,3
38.41,1,72.74826999999999,2
62.33,1,28.907006,1
76.72,0,21.697445,1
29.93,2,14.226421,0
67.97,2,32.61882,1
52.08,2,50.809527,3
23.28,2,37.6212,0
61.37,2,30.206708,1
99.77000000000001,2,26.679762,1
63.88,1,51.97269,3
6.06,1,21.003398,0
31.74,2,34.91034,0
36.67,1,74.714276,2
76.0,2,10.681705,1
93.0,2,94.15851,3
87.28999999999999,2,62.80837,3
93.73,0,14.675103,1
5.16,0,93.547356,2
77.92999999999999,1,66.26428899999999,3
57.14,2,52.96,3
77.28,0,82.30879800000001,3
4.79,1,65.8053,2
58.64,0,6.796088,1
31.87,2,25.508028,0
60.36,0,21.20178,1
61.11,1,85.403539,3
24.65,0,53.224884,2
14.04,1,50.51540199999999,2
65.29,2,46.4464,3
10.31,0,26.425344,0
78.64999999999999,0,64.65013499999999,3
42.73,0,50.169304,2
71.63,1,11.507737,1
63.38,2,7.766640000000001,1
61.45,2,62.27935000000002,3
74.44,2,27.76716,1
97.67999999999999,2,42.915022,3
49.48,1,58.544664,2
63.56,0,26.698402,1
28.18,1,14.313264,0
68.94,2,27.945468,1
11.35,0,60.32614300000001,2
20.66,0,8.982439999999999,0
15.57,1,52.01853199999999,2
43.56,2,20.5896,0
21.73,1,13.824096,0
18.44,2,19.787222,0
65.64,0,6.723585000000001,1
90.64,2,68.44283999999999,3
12.39,1,83.309811,2
46.78,1,66.601534,2
88.33,2,18.92505,1
51.51,0,57.90551800000001,2
50.76,0,47.12817,0
28.78,1,13.894045,0
66.99,0,33.072095,1
11.09,2,45.581668,2
60.37,1,80.486211,3
13.18,1,47.61762899999999,2
86.07,0,38.829132,1
99.24,1,10.066056,1
99.53999999999999,0,83.68068,3
78.85000000000001,1,78.267742,3
43.32,1,47.65062,2
92.72999999999999,1,57.516694,3
81.28999999999999,0,57.456206,3
74.67,1,90.645339,3
12.52,2,47.955074,2
82.09,1,11.1249,1
46.85,2,51.56718099999999,2
58.57,0,31.110324,1
10.74,2,2.557114,0
22.67,0,85.901088,2
26.6,0,9.034953,0
46.17,2,11.667168,0
88.12,2,42.567564,3
91.56,0,26.160552,1
102.38,1,37.623079,1
58.13,2,51.087938,3
65.82,1,34.63754,1
95.77,1,61.83135,3
8.15,2,32.08947,0
30.75,2,62.03602999999999,2
71.96000000000001,0,2.645104,1
40.16,0,30.77616,0
100.71,0,3.592336999999999,1
58.52,0,76.62763799999999,3
7.16,2,89.008308,2
24.54,0,18.559664,0
73.86,2,8.208304,1
24.72,2,26.640564,0
90.54,0,69.80203999999999,3
79.25,1,71.2012,3
68.61,2,40.12835,1
81.30000000000001,0,94.409784,3
63.38,0,83.050831,3
79.54,0,54.42000899999999,3
71.62,0,73.205682,3
42.52,0,48.12648,0
74.37,1,84.24725099999999,3
25.33,2,16.553595,0
31.93,2,84.96112,2
48.76000000000001,1,13.811482,0
61.56,2,22.651754,1
86.88,2,52.37626800000001,3
16.84,2,5.223509,0
96.87,1,69.26661,3
47.96,2,10.235112,0
78.0,1,27.919035,1
27.71,0,86.54666000000002,2
23.54,0,60.78395099999999,2
18.33,0,64.931804,2
33.9,1,65.767296,2
4.23,1,30.895501,0
96.63999999999999,0,93.66048,3
38.85,0,50.192224,2
58.03,0,14.739,1
86.03,0,13.493142,1
73.81,2,28.210018,1
22.6,2,24.324713,0
6.04,2,13.911021,0
47.69,0,54.177024,2
78.0,0,54.97235800000001,3
85.34,2,13.527036,1
30.46,1,56.137689,2
32.46,1,78.08361,2
83.31,1,3.05877,1
65.33,1,80.38223599999999,3
80.27,1,17.46434,1
86.37,0,35.491392,1
60.48,1,25.519911,1
24.2,0,92.198349,2
96.66,1,22.968036,1
103.01,0,96.48150399999999,3
94.54,1,72.828867,3
98.41,1,3.959832,1
31.42,1,44.3201,2
89.85,2,35.227014,1
89.69,1,26.14234,1
71.93,0,76.755313,3
3.97,2,29.404908,0
11.5,0,33.7131,0
31.14,0,63.792096,2
43.89,2,81.84203299999999,2
93.27000000000001,0,73.819052,3
53.98,0,12.187434,0
90.75,1,26.964132,1
53.48999999999999,2,82.59849,3
92.97,2,61.899684,3
20.59,1,61.493667,2
93.14999999999999,0,71.734,3
45.38,0,72.833916,2
23.15,1,63.76363200000001,2
6.31,1,33.6096,0
91.96000000000001,1,34.75298,1
17.76,0,44.48752,0
99.72,0,21.126137,1
98.04,1,51.381798,3
32.77,1,47.853708,2
62.81,2,47.148482,3
73.58,1,71.705728,3
21.07,1,76.3002,2
25.86,2,61.21087500000001,2
22.99,0,40.675068,0
10.45,1,64.636826,2
7.13,1,14.424432,0
53.41,2,3.024392,1
50.8,1,90.046188,2
91.88,1,79.605768,3
87.26,1,7.930920000000001,1
10.35,1,34.384064,0
84.35,2,69.79221199999999,3
52.13,2,42.03536,3
56.47,0,48.13848,3
100.83,0,2.3214,1
15.91,0,9.68898,0
50.95,0,10.879952,0
78.13000000000001,1,2.043,1
16.43,0,9.604942000000001,0
11.47,0,11.34245,0
62.91,2,5.814,1
24.0,2,27.749691,0
66.37,0,68.6625,3
21.21,1,2.949974,0
85.08000000000001,2,29.465078,1
82.45,0,14.400841,1
89.37,1,9.872345999999999,1
12.32,0,83.913894,2
42.42,2,81.668246,2
58.75,2,53.357902,3
96.84,0,0.370386,1
8.85,1,59.88717299999999,2
66.25,2,87.92096,3
19.36,2,8.648262,0
4.06,2,40.330475,0
13.19,0,52.76957400000001,2
57.78,0,44.50955,3
86.85,0,55.34622600000001,3
35.69,2,46.619118,2
5.54,0,73.782864,2
96.85000000000001,2,19.292076,1
42.08000000000001,0,22.528975,0
4.25,2,54.87143999999999,2
22.11,0,78.83784,2
95.57000000000001,1,61.230681,3
101.67,1,27.218982,1
14.15,2,42.233175,0
89.7,0,23.785384,1
13.06,1,1.286804,0
28.9,1,23.799024,0
6.88,2,60.13963399999999,2
22.31,2,88.93318000000001,2
29.04,1,44.586072,2
37.68,0,3.630926,0
15.23,0,38.08374899999999,0
75.41999999999999,2,54.193103,3
74.77000000000001,1,49.073464,3
27.71,2,44.463706,0
91.38,2,27.33363,1
13.95,0,77.017504,2
31.5,0,17.241441,0
39.32,1,51.56390099999999,2
61.97000000000001,2,49.76006,3
26.84,2,73.086978,2
26.42,1,0.347352,0
77.73,1,26.895818,1
7.02,2,18.498643,0
83.73,0,75.65033,3
28.52,0,57.071712,2
75.77,2,43.687144,3
28.26,2,28.441728,0
80.86,2,54.209988,3
25.48,1,53.6737,2
99.28,0,0.9693309999999999,1
18.8,0,81.65896,2
35.77,0,4.869870000000001,0
37.98,1,66.513216,2
42.06,0,83.118169,2
19.42,1,77.61235199999999,2
75.44,2,66.18596099999999,3
13.12,2,3.593772,0
22.24,2,54.0945,2
85.97,1,2.296184,1
12.56,2,82.70550800000001,2
75.69999999999999,0,38.000214,1
5.8,0,66.446896,2
73.45,2,75.80366400000001,3
88.42,1,13.252008,1
89.46,2,26.41392,1
16.15,1,48.697498,2
62.52,0,16.966579,1
39.57,2,51.67653199999999,2
98.88,1,61.519076,3
42.7,1,77.76660000000001,2
89.59,2,33.368688,1
14.88,2,29.723791,0
5.54,0,44.005136,0
5.62,1,1.180322,0
16.53,0,64.249512,2
19.83,1,19.523716,0
51.32,1,0.6854250000000001,1
78.07,1,35.291347,1
48.82,0,86.870602,2
36.5,2,25.134375,0
73.55,2,45.65468,3
30.3,2,11.758428,0
101.02,0,30.35225,1
49.34,1,33.651087,1
39.32,2,49.86398999999999,2
50.31,1,51.57385200000001,2
53.18,1,58.07108000000001,2
66.53999999999999,1,61.421184,3
84.64999999999999,0,8.9,1
78.68,0,79.541503,3
22.39,1,83.57832,2
93.47,0,6.340604,1
20.7,1,17.334456,0
49.31,2,45.93007900000001,3
73.07,2,45.80960999999999,3
87.54,1,46.659815,1
61.24,0,17.334712,1
77.24,0,3.257154,1
97.11,0,24.64041599999999,1
95.86,2,67.627521,3
60.59,0,16.011528,1
89.25,0,17.201875,1
98.76,2,19.194834,1
6.42,2,26.15146,0
88.45,2,42.95973,3
23.91,2,16.618707,0
16.77,1,35.051751,0
57.35,0,33.095088,0
68.38,2,35.14524,1
41.07,2,3.155501,0
89.16,0,39.23763,1
67.89,2,78.528654,3
17.41,1,16.094532,0
95.34,1,42.124368,1
62.09,1,47.81863999999999,1
85.11,1,24.3205,1
90.75,2,39.377472,1
24.52,2,92.22705599999999,2
3.73,0,28.546006,0
31.33,1,41.690616,0
26.83,2,44.941236,0
68.49,0,17.833816,1
82.83,2,29.471308,1
92.42999999999999,2,74.34428999999999,3
53.02,2,25.4774,0
97.17,2,50.406216,3
46.2,0,37.010463,0
33.26,2,8.344700000000001,0
41.05,0,32.565456,0
19.33,1,87.248492,2
47.59,2,44.87002,0
10.39,1,66.056715,2
27.38,1,65.597178,2
39.24,0,42.27944400000001,0
10.36,1,45.035157,2
97.01,0,73.89552499999999,3
96.93,0,77.12581399999999,3
17.11,2,54.81057000000001,2
89.41,1,63.860808,3
69.69,1,38.967432,1
28.8,2,40.284576,0
55.54,2,56.508663,3
37.98,2,47.476044,2
52.02,2,78.115473,3
69.55000000000001,1,65.43279600000001,3
34.03,2,30.142488,0
47.52,1,50.888394,2
48.06,1,8.73072,0
28.18,0,38.70348800000001,0
98.4,1,40.500495,1
78.47,1,7.852215,1
42.45,0,3.327824000000001,0
60.28,1,22.010768,1
87.96,2,59.59014999999999,3
20.41,0,42.78324000000001,0
26.18,1,29.213266,0
54.54,2,94.537896,3
38.09,2,48.65558,2
51.59999999999999,2,53.50665100000001,3
47.34,1,42.788877,2
62.23,0,92.17726700000001,3
4.1,2,1.30417,0
76.04,1,87.03999900000001,3
91.95,1,69.595116,3
51.84,0,7.055752000000001,0
52.48,2,71.9739,3
42.47,1,69.63712,2
92.54,1,27.258036,1
24.2,0,49.35645,2
57.71,1,24.650824,1
5.45,1,64.652327,2
5.08,1,9.712110000000001,0
17.1,1,51.74635,2
66.52,0,66.522816,3
31.8,2,24.341784,0
38.07,2,19.47718,0
6.799999999999999,0,89.431005,2
100.17,2,8.933375,1
4.45,1,92.23987500000001,2
76.38,0,81.87338799999999,3
52.09,1,6.3532,1
65.68,2,7.134338000000001,1
8.7,1,62.32779499999999,2
101.11,2,47.713224,3
7.74,0,12.30153,0
7.48,1,86.7321,2
43.91,2,82.46387399999999,2
13.39,0,48.26602,0
33.8,1,80.477077,2
10.96,2,8.394662,0
58.22,1,74.278296,3
99.00999999999999,1,19.61649,1
75.08,2,29.8448,1
93.94,1,29.225129,1
77.86999999999999,2,45.438033,3
102.64,1,59.1721,3
74.22999999999999,2,1.592703,1
5.63,1,34.153,0
64.17,1,58.025952,3
50.89,1,34.09323500000001,1
94.0,2,3.706440000000001,1
89.23,1,58.30553699999999,3
69.86,0,43.989788,1
46.69,0,71.821233,2
52.01,1,30.864262,1
75.93,0,63.39915400000001,3
57.06999999999999,1,1.867832,1
19.82,1,18.524688,0
102.35,1,61.03132799999999,3
93.89,2,66.16350399999999,3
18.04,1,56.35571,2
70.11,1,86.89021000000001,3
77.67999999999999,1,44.12044,1
97.87,1,25.949616,1
81.4,1,68.97751000000001,3
48.78,1,38.2564,0
47.46,1,64.64777200000002,2
77.72,0,18.442235,1
76.97,2,9.884730000000001,1
80.47999999999999,1,73.517358,3
96.11,0,62.05399200000001,3
98.50999999999999,0,55.57425200000001,3
12.72,1,58.42894999999999,2
88.41999999999999,1,22.318338,1
32.37,2,60.58315,2
89.88999999999999,2,54.205,3
26.45,0,80.96979,2
20.23,0,68.124795,2
69.43,1,36.55305,1
89.50999999999999,2,11.800727,1
32.96,0,16.303035,0
33.31,0,65.05885099999999,2
62.08,1,35.136506,1
97.46,2,40.681952,1
25.48,0,54.51561,2
26.54,2,0.718393,0
32.81,2,47.905506,2
23.03,2,23.623152,0
64.44,1,35.017786,1
40.46,2,63.59081200000001,2
15.72,1,55.61857800000001,2
84.94,2,4.337962999999999,1
48.84,1,3.873002,0
36.51,2,32.30897,0
41.95,2,18.844368,0
11.63,1,28.990419,0
32.57,2,1.894548,0
99.83,1,14.838772,1
61.1,2,28.024796,1
20.13,2,83.080308,2
70.83,0,47.01152399999999,3
14.57,0,93.09259199999998,2
102.29,2,38.51733599999999,1
80.61,1,43.573776,1
17.88,1,0.514596,0
69.81,0,53.987934,3
24.21,1,19.651732,0
20.54,1,94.77171,2
4.6,2,77.97180200000001,2
16.04,0,45.996368,0
82.52000000000001,1,56.647968,3
54.2,1,21.920274,1
76.31,1,11.109636,1
73.94,1,83.36442000000001,3
70.64,0,7.901348,1
76.92999999999999,2,25.5374,1
71.42,1,45.63609599999999,1
14.64,1,9.567659999999998,0
44.47,1,46.497576,2
15.2,0,25.01717,0
9.99,1,74.14665000000001,2
8.190000000000001,1,51.04960199999999,2
76.15,0,50.76195800000001,3
2.11,0,37.26268,0
47.26,1,7.380179999999999,0
31.09,1,54.88886900000001,2
64.46000000000001,2,76.66552800000001,3
51.81,0,64.65841200000001,2
38.88,0,62.565468,2
26.4,1,42.11519999999999,2
38.53,2,3.19736,0
36.17,0,1.732368,0
67.99,2,22.610394,1
72.53,0,94.710983,3
57.22,0,31.607028,0
70.26,0,43.76506200000001,1
13.7,0,54.67693200000001,2
56.27,2,55.50812800000001,3
40.94,1,46.876916,2
9.91,2,49.015674,2
31.3,0,15.251509,0
87.21000000000001,0,59.559177,3
61.34,2,11.350652,1
46.53,0,50.059632,2
83.16000000000001,2,38.77368,1
90.02,1,43.357743,1
54.96,0,75.06255900000001,3
13.11,0,11.536425,0
44.61,0,23.212574,0
65.99000000000001,2,49.885,3
5.33,2,22.38669,0
21.5,0,15.90588,0
12.85,2,18.164055,0
36.96,2,70.201628,2
93.36,0,50.81661200000001,3
88.07000000000001,2,82.23011999999999,3
63.31,1,79.91561200000001,3
36.95,0,42.339942,0
39.85,0,46.658128,0
48.73,2,8.733944,0
90.9,0,47.8749,3
78.08,1,61.93957,3
19.25,1,90.880928,2
62.39,2,11.50952,1
4.609999999999999,0,45.931149,0
95.76,0,25.837568,1
44.4,0,48.45151800000001,0
49.3,2,10.713935,0
54.92,2,68.72175200000001,3
29.09,2,54.72417299999999,2
3.23,1,43.67232,2
76.89,2,45.91632,3
6.82,0,53.400825,2
84.17,0,47.983872,3
21.93,2,32.27033400000001,0
47.72,2,6.851660000000001,0
86.75,2,20.478073,1
95.1,2,65.71143599999999,3
6.97,1,9.388876,0
70.47,1,5.3603,1
26.26,2,83.45909999999999,2
29.93,1,16.279008,0
30.5,1,19.357611,0
52.34999999999999,0,4.763822999999999,0
77.24000000000001,0,45.488254,3
24.28,1,89.87227200000001,2
101.77,2,58.52897599999999,3
103.74,2,99.490144,3
60.33000000000001,0,10.998864,1
38.59,2,26.210736,0
34.56,1,47.07834,2
66.05,1,49.660791,3
12.92,1,49.421394,2
66.46000000000001,0,54.66701699999999,3
56.01,2,45.4275,3
53.2,2,80.33142,3
17.34,2,70.89672000000002,2
44.17,0,64.39402799999999,2
81.06,0,51.98811800000001,3
62.08,1,86.085512,3
54.07,2,51.270873,3
90.49,1,48.35699899999999,1
72.42,1,18.763369,1
85.10000000000001,1,84.37164999999999,3
20.37,2,24.892003,0
68.75,0,76.404816,3
68.82,1,78.23254999999999,3
52.25,2,20.386128,0
74.45,2,42.882516,3
64.47,1,69.60954000000001,3
85.78,1,28.790454,1
39.43,1,7.637471999999999,0
12.1,0,2.01843,0
20.71,0,11.361504,0
100.22,1,79.875484,3
101.72,2,0.814275,1
85.31,0,30.079517,1
9.08,1,26.94165,0
30.77,2,44.121672,0
78.27,2,59.685702,3
76.71,0,84.793089,3
22.84,2,23.20604,0
85.13,0,74.70904,3
87.81,2,12.615762,1
14.91,0,51.633725,2
90.85,2,42.50820000000001,3
13.72,0,32.03560299999999,0
91.39,0,16.906944,1
61.09999999999999,2,16.612512,1
18.77,1,88.890234,2
92.8,1,37.60273,1
92.05000000000001,1,15.877155,1
47.78,2,61.09625,2
73.71,1,23.677151,1
71.28,2,30.21716,1
27.25,1,56.8406,2
12.9,0,81.65613300000001,2
13.31,0,65.82875,2
32.17,2,48.7531,2
39.14,2,14.030432,0
18.19,1,80.069376,2
7.85,0,9.285408,0
95.41,2,14.431402,1
25.76,1,25.934454,0
80.17,2,9.279399999999999,1
52.27,2,70.88850599999999,3
96.93,1,6.730332000000001,1
74.54,1,84.31115,3
45.28,0,98.77332,2
18.92,1,31.586022,0
19.75,0,44.340912,0
59.04,1,27.0135,1
38.96,2,77.72353199999999,2
83.23,1,89.634204,3
11.44,1,12.123824,0
79.08,2,86.898356,3
37.49,1,8.394954,0
55.47,2,28.320528,1
35.35,0,25.281032,0
41.95,0,80.36379400000001,2
94.5,2,5.595009999999999,1
10.33,2,21.019098,0
14.94,0,0.42824,0
43.08,0,41.873172,0
17.31,0,40.19267199999999,0
67.97,1,90.511798,3
10.52,0,57.952738,2
51.78,2,35.073152,0
45.7,0,18.586182,0
64.33,1,86.23065000000001,3
7.289999999999999,2,80.34913999999999,2
42.09,1,14.871599,0
9.56,0,56.812283,2
93.75,1,1.847156,1
34.87,0,46.01952,0
10.87,2,47.092127,2
39.41,1,39.167162,0
57.8,2,47.444625,3
9.32,2,4.162427,0
75.10000000000001,1,31.547086,1
87.5,1,56.95856,3
103.53,1,9.923735999999998,1
35.78,1,67.11052399999998,2
20.34,0,95.9621,2
10.25,0,37.876212,0
21.4,2,5.74736,0
23.82,2,31.57585,0
9.02,2,22.05400599999999,0
99.34,0,57.465756,3
93.33000000000001,1,63.056878,3
41.19,1,21.599178,0
41.44,0,21.242694,0
48.71,1,35.730826,0
5.59,0,2.562651,0
35.68000000000001,2,75.44902599999999,2
36.43000000000001,2,45.59180000000001,0
70.36000000000001,0,83.194182,3
73.27000000000001,2,74.542355,3
78.94,0,16.298055,1
58.2,0,47.438174,3
41.76000000000001,1,43.84413499999999,2
12.52,2,79.437418,2
10.53,0,45.46134,0
53.05,1,26.99762399999999,1
63.45,1,61.63502500000001,3
8.3,2,34.060923,0
3.78,2,30.987936,0
56.25,0,6.047563,0
57.48,1,22.697224,1
17.26,1,24.819392,0
33.57,1,84.026936,2
97.54,0,11.92884,1
11.05,2,29.42919,0
19.49,2,58.39818,2
87.52,2,54.489468,3
3.65,2,85.08951499999999,2
86.86,0,35.64702,1
51.77,1,3.61179,1
59.08,2,68.460652,3
79.28,2,38.399408,1
58.01000000000001,1,45.91878799999999,1
4.32,1,84.210793,2
35.65,1,17.721564,0
19.21,0,22.408542,0
63.41,0,71.53786799999999,3
24.28,0,49.07423300000001,0
98.44,0,3.763444,1
92.28,1,75.20478200000001,3
63.51000000000001,0,60.045192,3
23.8,1,71.56395400000001,2
4.3,2,57.439284,2
2.93,2,34.68112199999999,0
53.95,0,70.10459999999999,3
88.58,2,86.516994,3
68.13999999999999,0,28.424209,1
92.37,0,90.124092,3
24.71,1,17.13726,0
76.41999999999999,0,63.775404,3
52.09,0,66.24066,2
97.07000000000001,1,47.54113,1
90.82,1,66.727416,3
3.86,2,77.48104000000001,2
22.15,2,17.857509,0
32.21,0,33.66230400000001,0
27.47,1,44.157824,2
30.57,0,76.12715399999999,2
74.27000000000001,2,33.417216,1
18.37,1,60.668707,2
91.62,2,33.825308,1
62.48,1,74.32933000000001,3
30.74,1,30.338116,0
100.89,2,46.953,3
82.94000000000001,0,10.547754,1
22.97,1,89.292868,2
8.83,1,29.557136,0
19.45,1,38.734655,0
58.42,0,39.708438,1
34.38,1,89.45812400000001,2
74.33999999999999,1,75.708046,3
41.19,2,27.550982,0
38.52,1,26.170018,0
55.73,1,45.4168,1
97.31,0,40.600998,1
44.55,1,6.659799999999999,0
59.97,2,81.314844,3
24.14,2,30.719124,0
8.62,1,76.651808,2
23.39,0,34.548626,0
56.8,1,29.052549,1
65.53999999999999,1,32.670055,1
37.11,1,82.70299999999999,2
82.66000000000001,1,56.633116,3
81.30000000000001,0,80.585956,3
27.2,1,54.122654,2
52.59999999999999,1,70.682252,2
24.44,1,21.29148,0
60.0,2,28.36833,1
99.06,0,62.790599,3
54.56,1,46.128444,1
20.09,1,78.024969,2
67.96,2,35.44527900000001,1
48.05,1,25.538901,0
3.99,0,54.83635200000001,2
70.3,1,0.8600999999999999,1
34.4,1,9.152125000000002,0
4.18,0,0.277312,0
7.460000000000001,2,4.0494,0
47.77999999999999,1,95.55649399999999,2
4.75,0,22.423081,0
79.93,0,78.63543399999999,3
23.89,0,46.442028,0
94.60000000000001,2,24.189934,1
58.27,2,1.453536,1
17.79,2,24.350031,0
89.14,2,43.538598,3
96.49,2,88.997134,3
7.17,2,11.4057,0
50.57,0,41.79111000000001,0
96.03999999999999,2,72.620238,3
16.8,1,13.540507,0
90.75,0,86.46880000000002,3
65.92999999999999,2,50.429154,3
75.23,2,6.825695999999999,1
67.44,1,84.04612499999999,3
86.45,1,78.694095,3
100.81,1,29.130972,1
34.57,0,52.51147999999999,2
73.42999999999999,1,28.06096,1
11.67,1,86.982342,2
97.57,2,31.595102,1
51.65,0,62.190686,2
78.18,2,6.934031999999999,1
97.93,0,38.428632,1
45.94,0,55.432849,2
12.46,2,42.508729,0
2.75,0,82.673348,2
49.77,1,3.40235,1
82.39999999999999,0,21.7728,1
47.22,1,27.556836,0
2.46,1,55.333236,2
44.08,1,95.06243599999999,2
7.96,1,88.41048,2
42.93,2,11.445784,0
70.7,0,22.983156,1
75.15,0,3.620352,1
50.57,0,90.51259599999999,2
22.13,0,31.085754,0
37.25,1,61.326356,2
38.27999999999999,2,44.96958000000001,0
92.27000000000001,2,67.95927999999999,3
22.01,1,67.04358699999999,2
45.41,2,70.91897600000001,2
75.34,0,44.503008,1
25.47,1,72.63528799999999,2
9.3,1,17.666208,0
35.49,0,35.138731,0
29.03,0,9.97472,0
77.82000000000001,1,19.634848,1
11.47,0,42.540477,0
58.61,1,2.107945,1
29.56,0,11.456368,0
73.89999999999999,0,15.19392,1
4.06,2,9.92979,0
50.88,1,50.310992,2
28.98,2,48.901824,2
32.12,0,45.67067999999999,0
74.53,1,82.114689,3
34.49,0,1.656807,0
3.29,2,38.334048,0
40.94,2,53.434884,2
35.09999999999999,2,58.748872,2
95.6,2,5.269783,1
32.5,2,29.442709,0
59.16999999999999,1,63.396373,3
51.42,0,69.82472,2
90.85000000000001,2,64.435833,3
78.83,0,27.068692,1
35.5,2,25.60476600000001,0
30.71,2,60.99626800000001,2
64.0,2,17.41035,1
49.77,2,29.199709,0
58.88,1,57.699582,3
42.83,0,54.68284800000001,2
67.78,2,69.202522,3
103.06,0,60.43863,3
77.12,1,11.278431,1
35.64,0,57.569124,2
19.73,1,73.86577,2
67.61,2,13.114495,1
90.73,0,15.263144,1
82.09,1,34.324808,1
94.86000000000001,1,79.2918,3
102.3,0,93.52929300000001,3
31.94,2,71.213109,2
29.7,2,17.351832,0
56.05,1,55.45092,2
8.31,0,7.600576,0
6.859999999999999,0,85.976286,2
73.11,2,52.709958,3
93.16,1,15.962116,1
29.08,2,41.37562,0
40.08,1,57.221645,2
17.01,2,41.559069,0
67.97,2,51.424947,3
17.6,1,73.151862,2
88.7,1,42.09945600000001,1
39.09,2,39.2298,0
60.18,2,48.522327,3
57.67,1,48.22020000000001,3
24.67,0,43.6492,0
85.7,0,8.04024,1
35.25,1,38.358216,0
67.42999999999999,1,41.01300000000001,1
43.06999999999999,0,56.227236,2
13.66,0,72.198204,2
43.25,0,7.937054999999999,0
25.9,1,24.657038,0
16.39,1,31.292036,0
24.85,2,39.455054,0
52.43,2,19.458432,0
69.3,0,80.755155,3
15.84,2,46.395779,2
57.66,0,13.317393,1
17.78,0,56.236873,2
51.15,0,13.344582,0
32.68,1,80.28573,2
82.67,1,36.189216,1
92.97,0,37.403978,1
78.17,1,32.40997,1
12.65,1,1.219816,0
103.02,1,66.136085,3
55.81,1,67.72425199999999,2
51.88,1,80.752404,2
24.03,1,2.460775,0
97.6,1,81.200184,3
77.35000000000001,1,2.406142,1
38.09,0,66.98491800000001,2
12.94,0,62.50993500000001,2
4.41,0,40.667502,0
9.31,1,15.615776,0
30.81,0,11.816343,0
54.85,2,12.892113,1
39.25,2,56.302272,2
27.94,1,81.639606,2
66.02,0,93.8833,3
46.1,1,15.573392,0
80.01,0,51.693138,3
95.25,2,5.967034999999999,1
82.8,0,53.49682,3
13.87,0,83.62893499999998,2
66.11,0,33.578376,1
10.15,2,40.626,0
81.16,2,47.40918,3
30.33,1,18.05552,0
31.94,1,28.798949,0
27.49,1,90.40550399999998,2
57.16,2,81.705481,3
92.27000000000001,1,21.728502,1
19.22,1,10.104754,0
37.75,1,33.041064,0
43.03,1,88.01238599999999,2
24.35,1,27.651645,0
90.14,1,8.585962,1
30.09,0,80.91243,2
41.95,0,10.604836,0
68.23,0,60.606888,3
31.91,1,71.813484,2
102.82,1,79.68525,3
20.55,2,54.098154,2
97.86,2,73.49706,3
60.71,1,75.96350299999999,3
44.98999999999999,2,83.00039999999998,2
61.84,2,49.860926,3
25.12,0,33.366576,0
51.58,1,80.63967099999999,2
8.75,0,17.92986,0
88.49000000000001,1,28.534152,1
71.49000000000001,0,79.09344,3
89.35,0,56.773731,3
21.08,1,79.91134,2
92.68,0,43.992234,1
17.85,0,47.217562,0
47.68,1,64.51983,2
63.36,1,55.032846,3
58.28,1,39.4944,1
89.36999999999999,1,5.889023999999999,1
96.63,0,48.738543,3
30.35,1,53.67617400000001,2
80.92,2,62.08896,3
4.109999999999999,1,14.64203,0
43.86,2,46.334112,2
64.16,1,6.059830000000001,1
52.55,1,24.748752,1
81.76,1,54.85043,3
25.17,2,37.915528,0
61.4,1,48.7821,3
84.67,2,70.81707,3
10.78,2,66.452913,2
92.92,1,5.13573,1
89.08,0,36.206316,1
63.39,2,33.21010999999999,1
58.09,2,57.58258800000001,3
8.39,0,16.56495,0
38.69,1,40.162686,0
61.95,0,24.051807,1
76.74,1,73.269776,3
52.11,2,75.253266,3
8.06,1,66.11236200000002,2
55.45,2,84.895296,3
18.91,0,68.6469,2
45.11,0,56.222576,2
98.56,1,43.051464,1
61.22,0,65.99543999999999,3
46.22,1,18.944712,0
6.14,1,8.676864,0
92.93,0,42.591905,1
8.01,2,2.818796,0
61.97,0,54.283048,3
22.95,2,16.812032,0
95.06,2,15.96392,1
79.58,0,31.56278400000001,1
62.61,0,13.465467,1
95.14,0,18.271953,1
8.43,2,70.19188,2
72.29,0,19.225962,1
65.89999999999999,0,26.759281,1
94.16,1,12.619896,1
90.44,1,41.614054,1
59.28,1,55.86158100000001,3
101.08,1,0.509922,1
95.94,2,19.500078,1
38.68,0,85.15781999999999,2
96.95,2,42.995088,3
50.27,2,44.191812,3
85.25,2,86.816327,3
64.34,0,40.5483,1
98.63,2,33.1767,1
75.95,0,75.14937,3
75.28999999999999,0,51.48818299999999,3
93.85000000000001,0,49.765807,3
87.67,2,53.884308,3
36.53,0,30.197804,0
48.63,1,27.901605,0
6.6,2,33.870584,0
61.29000000000001,2,67.74144,3
11.13,2,2.331495,0
4.4,2,81.49411600000002,2
36.29,0,78.044096,2
61.31,0,15.773296,1
11.49,2,44.05592499999999,0
80.61999999999999,1,19.88008,1
34.6,2,37.920168,0
98.34,1,68.794174,3
87.72999999999999,2,59.136336,3
77.16,0,25.8464,1
77.83,1,85.153744,3
28.95,2,62.72967599999999,2
78.00999999999999,1,47.19591,1
70.19,2,59.55351200000001,3
58.74,0,67.722488,3
31.16,0,56.95492800000001,2
13.32,1,27.688164,0
35.94,2,65.89674,2
69.9,2,31.498265,1
71.32000000000001,1,4.337937999999999,1
57.43,2,66.11733,3
50.7,0,37.662118,0
