premium_rate_max,premium_rate_min,premium_rate_mean,premium_rate_num,coverage_Limits_max,coverage_Limits_min,coverage_Limits_mean,coverage_Limits_num,coverage_Limits_step,premium_rate_step,valuable cargo insurance,open cargo policy,warehouse-to-warehouse cargo insurance,named perils cargo insurance,all-risk cargo insurance,voyage policy
4979.48,1222.76,3135.068,5.0,704571.0,194281.0,508900.2,5.0,102057.0,750.3439999999998,1.0,1.0,1.0,1.0,0.0,0.0
4905.4,1924.8,3558.7659999999996,5.0,755628.0,263041.0,484357.4,5.0,98516.4,595.1199999999999,0.0,0.0,1.0,0.0,1.0,1.0
1029.08,1029.08,1029.08,1.0,779778.0,779778.0,779778.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1642.09,1045.92,1344.005,2.0,516758.0,355808.0,436283.0,2.0,80474.0,297.0849999999999,0.0,0.0,0.0,0.0,1.0,1.0
4609.47,2401.39,3734.406666666667,3.0,940797.0,199478.0,642343.6666666666,3.0,247105.33333333334,735.0266666666668,0.0,1.0,0.0,0.0,1.0,0.0
4172.43,4172.43,4172.43,1.0,578039.0,578039.0,578039.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3976.75,2740.04,3356.3866666666668,3.0,890359.0,484304.0,694437.0,3.0,135350.66666666666,411.2366666666667,1.0,0.0,0.0,0.0,1.0,1.0
4528.68,2141.48,3698.5866666666666,3.0,392996.0,332818.0,370599.3333333333,3.0,20058.333333333332,794.7333333333335,1.0,0.0,0.0,1.0,0.0,0.0
4680.54,1158.74,2724.4066666666668,6.0,877577.0,124878.0,400932.3333333333,6.0,125448.83333333333,585.9666666666667,1.0,0.0,1.0,0.0,0.0,1.0
4373.45,1482.67,2928.06,2.0,948253.0,711156.0,829704.5,2.0,118547.5,1444.3899999999999,0.0,1.0,0.0,0.0,1.0,0.0
2741.68,2741.68,2741.68,1.0,520524.0,520524.0,520524.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4969.57,1443.38,3198.64,3.0,533517.0,401235.0,476449.3333333333,3.0,44093.0,1174.3966666666665,1.0,0.0,0.0,0.0,1.0,1.0
3841.75,2419.11,3130.4300000000003,2.0,769067.0,704104.0,736585.5,2.0,32480.5,710.3199999999999,1.0,0.0,0.0,0.0,0.0,1.0
2992.82,2163.5,2503.4966666666664,3.0,639110.0,294492.0,415538.6666666667,3.0,114871.66666666667,275.44000000000005,0.0,1.0,1.0,0.0,1.0,0.0
4199.88,1168.4,2263.0933333333337,3.0,645200.0,151138.0,368209.3333333333,3.0,164686.33333333334,1009.4933333333333,0.0,1.0,0.0,0.0,1.0,1.0
4826.7,3181.64,4183.563333333333,3.0,346308.0,206312.0,298327.3333333333,3.0,46664.333333333336,547.3533333333334,0.0,1.0,0.0,0.0,1.0,1.0
4272.35,1799.48,2644.3033333333333,3.0,990577.0,443763.0,805883.0,3.0,182270.33333333334,823.2900000000001,0.0,0.0,0.0,0.0,1.0,1.0
4176.19,2207.71,3301.4116666666664,6.0,939455.0,380798.0,557729.6666666666,6.0,93108.5,327.0799999999999,1.0,1.0,0.0,0.0,0.0,1.0
2351.69,1736.51,1961.6533333333334,3.0,495518.0,127921.0,345799.3333333333,3.0,122531.33333333333,204.06000000000003,0.0,1.0,0.0,0.0,1.0,0.0
3975.7,1997.13,2986.415,2.0,779665.0,109606.0,444635.5,2.0,335028.5,988.2849999999999,0.0,1.0,0.0,1.0,0.0,0.0
1456.58,1456.58,1456.58,1.0,368951.0,368951.0,368951.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4827.71,2367.91,3715.6366666666668,6.0,966980.0,110528.0,622839.5,6.0,142741.0,408.9666666666667,0.0,1.0,1.0,1.0,0.0,1.0
3936.49,3936.49,3936.49,1.0,205233.0,205233.0,205233.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3147.63,1659.82,2647.4325,4.0,557998.0,133384.0,297746.0,4.0,106152.5,370.95250000000004,0.0,1.0,0.0,0.0,1.0,1.0
4317.42,2201.64,2984.92,4.0,693685.0,286908.0,405168.75,4.0,101693.25,527.945,0.0,0.0,1.0,0.0,0.0,1.0
4961.52,2031.97,3451.6666666666665,6.0,788703.0,308529.0,517196.3333333333,6.0,80028.0,487.2583333333334,0.0,1.0,1.0,0.0,1.0,1.0
4640.51,3187.79,3915.385,4.0,904107.0,274650.0,540548.0,4.0,157363.25,362.18000000000006,0.0,1.0,0.0,1.0,0.0,0.0
4014.32,3521.53,3767.925,2.0,908684.0,390668.0,649676.0,2.0,259007.0,245.39499999999998,0.0,0.0,1.0,0.0,0.0,0.0
2361.85,1124.3,1714.8025000000002,4.0,975089.0,446700.0,697707.75,4.0,132096.25,308.3875,0.0,1.0,0.0,1.0,1.0,0.0
4996.89,1936.66,3115.7549999999997,6.0,893706.0,218581.0,556821.0,6.0,112519.83333333333,509.0383333333334,0.0,1.0,1.0,1.0,0.0,0.0
3768.62,1566.88,2667.75,2.0,737766.0,295997.0,516881.5,2.0,220883.5,1099.87,1.0,0.0,0.0,0.0,1.0,0.0
3379.02,1950.12,2807.353333333333,3.0,402217.0,241507.0,341961.6666666667,3.0,53569.0,475.3,0.0,0.0,1.0,0.0,1.0,1.0
4370.24,2021.3,3195.77,2.0,834293.0,589439.0,711866.0,2.0,122426.0,1173.4699999999998,0.0,0.0,1.0,0.0,0.0,1.0
4456.61,1321.76,2967.1479999999997,5.0,958088.0,109090.0,574004.8,5.0,169798.6,625.9699999999999,0.0,1.0,1.0,0.0,1.0,1.0
3557.85,3557.85,3557.85,1.0,501620.0,501620.0,501620.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4925.2,4730.34,4827.77,2.0,232238.0,144900.0,188569.0,2.0,43668.0,96.42999999999984,0.0,0.0,0.0,1.0,1.0,0.0
4487.13,2204.26,3597.5499999999997,3.0,781634.0,374874.0,567168.3333333334,3.0,135585.66666666666,759.9566666666666,1.0,1.0,1.0,0.0,0.0,0.0
4901.08,4901.08,4901.08,1.0,355516.0,355516.0,355516.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4546.27,2933.41,3702.036666666667,6.0,750411.0,120980.0,405134.3333333333,6.0,104904.16666666667,267.8100000000001,1.0,1.0,1.0,0.0,1.0,1.0
4237.52,1720.91,2672.032,5.0,985243.0,197995.0,711836.6,5.0,157448.6,502.3220000000001,0.0,1.0,0.0,1.0,0.0,1.0
4720.78,1781.39,3163.318333333333,6.0,850812.0,125670.0,401024.8333333333,6.0,120856.0,488.8983333333333,0.0,0.0,1.0,1.0,1.0,1.0
3660.75,2915.22,3287.9849999999997,2.0,467854.0,144829.0,306341.5,2.0,161511.5,371.7650000000001,0.0,0.0,0.0,1.0,0.0,0.0
3480.2,2843.63,3161.915,2.0,719963.0,292775.0,506369.0,2.0,213593.0,317.28499999999985,0.0,1.0,0.0,1.0,0.0,0.0
4299.25,2422.26,3745.666,5.0,890143.0,467781.0,720324.4,5.0,84471.4,374.39799999999997,1.0,0.0,1.0,1.0,1.0,0.0
4286.51,1745.83,3281.8539999999994,5.0,818333.0,319935.0,652407.6,5.0,99678.6,507.1360000000001,0.0,1.0,0.0,1.0,1.0,1.0
3448.99,1326.45,2237.056666666667,6.0,776783.0,134383.0,549606.5,6.0,107065.66666666667,352.75666666666666,1.0,1.0,1.0,1.0,0.0,1.0
4038.94,1871.06,2819.112,5.0,896588.0,288120.0,584996.8,5.0,121692.6,432.576,1.0,1.0,1.0,0.0,0.0,1.0
3803.71,1509.5,2647.6125,4.0,983288.0,150928.0,488527.0,4.0,208089.0,572.5525,1.0,1.0,0.0,1.0,0.0,0.0
4280.17,2918.18,3599.175,2.0,171895.0,160313.0,166104.0,2.0,5790.0,679.9950000000001,0.0,1.0,0.0,0.0,1.0,0.0
1442.73,1442.73,1442.73,1.0,106982.0,106982.0,106982.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4806.62,1705.35,3467.0860000000002,5.0,715217.0,137340.0,396615.6,5.0,115574.4,619.254,1.0,0.0,0.0,1.0,1.0,0.0
4553.38,1329.04,2941.21,2.0,452658.0,335986.0,394322.0,2.0,58335.0,1611.17,1.0,0.0,0.0,1.0,0.0,0.0
4129.05,1488.14,2428.1949999999997,4.0,845908.0,409181.0,577998.75,4.0,109180.75,659.2275,1.0,0.0,0.0,0.0,0.0,0.0
4695.14,1245.87,2251.472,5.0,847492.0,112223.0,515632.6,5.0,147052.8,688.854,0.0,1.0,1.0,1.0,0.0,1.0
3504.32,2303.25,2903.785,2.0,875949.0,691653.0,783801.0,2.0,92147.0,599.5350000000001,0.0,0.0,0.0,1.0,0.0,1.0
4812.62,1118.72,3486.5116666666668,6.0,890327.0,166491.0,540795.6666666666,6.0,120638.33333333333,614.65,1.0,0.0,0.0,1.0,1.0,1.0
2641.42,2641.42,2641.42,1.0,711858.0,711858.0,711858.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4239.36,1063.68,2649.6133333333332,6.0,929624.0,176392.0,682953.0,6.0,125537.66666666667,528.2799999999999,1.0,1.0,1.0,0.0,1.0,1.0
4896.46,1597.25,3246.855,2.0,821366.0,336674.0,579020.0,2.0,242345.0,1648.605,1.0,1.0,0.0,0.0,0.0,0.0
4749.71,1181.18,2952.5066666666667,6.0,932862.0,271192.0,622242.3333333334,6.0,110277.33333333333,593.755,1.0,1.0,1.0,1.0,0.0,0.0
4359.04,1675.9,2976.846,5.0,989975.0,363289.0,768177.4,5.0,125336.2,535.6279999999999,1.0,1.0,0.0,0.0,1.0,0.0
4329.26,1628.2,2903.466666666667,6.0,734629.0,140969.0,289315.6666666667,6.0,98942.33333333333,449.17666666666673,0.0,1.0,1.0,0.0,1.0,1.0
4837.95,1188.31,3434.475,4.0,643414.0,291877.0,420860.5,4.0,87883.25,911.41,0.0,0.0,1.0,1.0,0.0,1.0
3853.88,1678.01,2765.945,2.0,640112.0,567854.0,603983.0,2.0,36128.0,1086.935,0.0,1.0,0.0,0.0,0.0,1.0
2111.46,2111.46,2111.46,1.0,972706.0,972706.0,972706.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2974.69,1229.76,2102.225,2.0,954764.0,942096.0,948430.0,2.0,6333.0,871.465,0.0,0.0,1.0,0.0,0.0,1.0
4213.41,1814.93,3014.17,2.0,774881.0,696826.0,735853.5,2.0,39026.5,1198.2399999999998,0.0,0.0,0.0,0.0,1.0,0.0
4504.81,1603.52,3546.9825,4.0,625688.0,205835.0,500056.0,4.0,104962.25,724.3225000000001,0.0,1.0,0.0,0.0,1.0,1.0
4576.42,1801.58,2720.8075,4.0,842230.0,230804.0,480992.5,4.0,152855.5,692.71,1.0,0.0,1.0,0.0,0.0,1.0
3499.54,1080.64,2601.133333333333,3.0,570858.0,164979.0,343502.3333333333,3.0,135292.0,805.3000000000001,0.0,1.0,1.0,0.0,0.0,1.0
4294.45,2811.06,3469.4800000000005,4.0,942013.0,158306.0,542430.75,4.0,195925.75,369.84749999999997,0.0,0.0,1.0,1.0,0.0,1.0
4429.04,2039.82,3220.9033333333336,6.0,963770.0,261481.0,644856.5,6.0,117047.16666666667,397.2033333333334,0.0,1.0,1.0,1.0,0.0,1.0
4747.49,4071.19,4409.34,2.0,331608.0,278086.0,304847.0,2.0,26760.0,337.14999999999986,1.0,0.0,0.0,1.0,0.0,0.0
2369.89,2369.89,2369.89,1.0,869886.0,869886.0,869886.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4919.27,1157.35,3343.0766666666673,3.0,402375.0,294605.0,358228.6666666667,3.0,35922.333333333336,1252.9733333333336,0.0,1.0,0.0,1.0,0.0,0.0
4308.05,1080.66,3310.3866666666668,6.0,875064.0,311024.0,531536.1666666666,6.0,94005.66666666667,536.8983333333334,1.0,1.0,0.0,0.0,1.0,1.0
4644.86,1233.92,3145.48,5.0,722527.0,138221.0,395961.2,5.0,116860.2,681.1879999999999,1.0,0.0,1.0,1.0,0.0,1.0
4516.42,1045.11,2486.9883333333332,6.0,877487.0,252536.0,538069.6666666666,6.0,104157.5,577.5516666666667,1.0,0.0,1.0,1.0,1.0,1.0
4958.47,2395.23,3461.07,4.0,904840.0,240513.0,468644.5,4.0,166080.75,639.8100000000001,1.0,1.0,1.0,0.0,0.0,1.0
4714.57,1205.28,2988.603333333333,3.0,972406.0,419060.0,744545.3333333334,3.0,184447.66666666666,1168.7633333333333,0.0,0.0,1.0,0.0,0.0,1.0
4813.75,2286.39,3500.7433333333333,3.0,720478.0,116127.0,471443.6666666667,3.0,201449.33333333334,841.4533333333334,1.0,0.0,1.0,1.0,0.0,0.0
3842.27,1469.14,2932.1749999999997,6.0,907457.0,211296.0,567985.0,6.0,116025.83333333333,394.5216666666666,0.0,1.0,1.0,1.0,0.0,1.0
3790.44,3790.44,3790.44,1.0,661344.0,661344.0,661344.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1296.47,1296.47,1296.47,1.0,289188.0,289188.0,289188.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4632.61,4632.61,4632.61,1.0,491930.0,491930.0,491930.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4598.62,1433.82,2657.8583333333336,6.0,942521.0,324158.0,564884.5,6.0,103059.5,526.4666666666666,1.0,1.0,1.0,1.0,0.0,1.0
3665.39,3665.39,3665.39,1.0,749316.0,749316.0,749316.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4526.82,3178.53,3717.775,6.0,682696.0,216788.0,461108.8333333333,6.0,77650.33333333333,223.71499999999992,0.0,1.0,1.0,1.0,1.0,1.0
4559.78,1127.62,2639.22,6.0,915204.0,237886.0,606332.1666666666,6.0,112885.33333333333,571.0266666666666,1.0,0.0,1.0,0.0,1.0,1.0
4156.79,1787.05,3011.29,4.0,975250.0,330666.0,737374.75,4.0,161145.0,591.435,0.0,1.0,1.0,0.0,1.0,0.0
3434.0,1254.23,2254.46,5.0,935446.0,213196.0,535560.6,5.0,144449.0,434.954,1.0,0.0,1.0,0.0,1.0,1.0
4632.0,2456.05,3431.754,5.0,836552.0,496805.0,670736.4,5.0,67948.4,434.18999999999994,0.0,1.0,1.0,0.0,0.0,0.0
3897.17,1224.31,2553.202,5.0,843446.0,489472.0,635656.6,5.0,70793.8,533.572,1.0,0.0,0.0,1.0,0.0,0.0
4236.17,4236.17,4236.17,1.0,259262.0,259262.0,259262.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3802.6,2025.45,2729.335,4.0,956450.0,607585.0,796069.5,4.0,87215.25,443.28749999999997,1.0,1.0,1.0,0.0,1.0,0.0
1208.81,1208.81,1208.81,1.0,545042.0,545042.0,545042.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4718.94,1639.27,2936.2016666666673,6.0,853576.0,139724.0,565168.3333333334,6.0,118974.33333333333,512.2783333333333,1.0,1.0,0.0,1.0,1.0,0.0
4637.31,2011.9,3324.6050000000005,2.0,904062.0,418720.0,661391.0,2.0,242670.0,1311.7050000000002,0.0,0.0,1.0,1.0,0.0,0.0
4696.79,2455.07,3494.6980000000003,5.0,777954.0,474438.0,626946.8,5.0,60702.2,447.34399999999994,0.0,0.0,1.0,0.0,1.0,1.0
4464.37,1020.21,3005.271666666667,6.0,724860.0,276550.0,509186.3333333333,6.0,74717.33333333333,573.0266666666666,1.0,0.0,1.0,1.0,0.0,1.0
1550.45,1550.45,1550.45,1.0,615894.0,615894.0,615894.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4801.7,1833.48,3283.3366666666666,6.0,834692.0,141797.0,505986.8333333333,6.0,115481.5,493.7033333333333,1.0,0.0,1.0,1.0,0.0,0.0
4829.81,2286.27,3356.8959999999997,5.0,988804.0,557440.0,766480.2,5.0,86271.8,507.7080000000001,1.0,0.0,1.0,1.0,1.0,0.0
4371.17,1300.29,2710.5416666666665,6.0,926012.0,325566.0,615628.6666666666,6.0,100073.33333333333,510.81333333333333,0.0,0.0,1.0,1.0,0.0,1.0
4489.89,2404.42,3370.95,5.0,958304.0,124887.0,456975.0,5.0,166682.4,416.09400000000005,0.0,1.0,0.0,0.0,1.0,1.0
4711.68,1117.89,3130.7275,4.0,597345.0,164881.0,364540.25,4.0,108115.0,897.4475,1.0,0.0,1.0,0.0,0.0,1.0
3695.45,2281.68,2988.5649999999996,2.0,799618.0,536177.0,667897.5,2.0,131719.5,705.885,0.0,1.0,0.0,1.0,0.0,0.0
4537.78,3626.05,4182.9875,4.0,996974.0,145139.0,415650.25,4.0,212957.75,226.9324999999999,1.0,1.0,0.0,0.0,1.0,1.0
4072.98,1955.98,2953.056666666667,3.0,997921.0,171963.0,564259.0,3.0,275318.3333333333,704.6666666666666,0.0,1.0,0.0,1.0,1.0,0.0
4349.64,1052.0,2635.2300000000005,5.0,986320.0,147253.0,630491.2,5.0,167812.4,658.528,1.0,1.0,0.0,0.0,1.0,1.0
3863.12,1926.79,2780.626666666667,3.0,624264.0,276026.0,422944.0,3.0,116078.33333333333,644.4433333333333,1.0,1.0,0.0,0.0,1.0,0.0
4584.41,3361.59,4146.1975,4.0,965882.0,315101.0,682446.5,4.0,162694.25,304.7049999999999,0.0,1.0,0.0,1.0,1.0,0.0
4986.86,1784.07,3939.398333333333,6.0,630571.0,107874.0,356491.3333333333,6.0,87115.16666666667,532.7983333333333,1.0,1.0,1.0,0.0,1.0,0.0
3711.72,3711.72,3711.72,1.0,112545.0,112545.0,112545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4887.36,1122.95,3005.1549999999997,2.0,343206.0,267075.0,305140.5,2.0,38064.5,1881.205,0.0,1.0,0.0,0.0,1.0,0.0
2748.44,1667.34,2207.89,2.0,511442.0,448232.0,479837.0,2.0,31604.0,539.5500000000001,1.0,0.0,0.0,0.0,1.0,0.0
4829.46,1069.4,2439.0559999999996,5.0,912211.0,476384.0,656962.0,5.0,87164.4,751.012,1.0,1.0,0.0,1.0,1.0,0.0
4511.4,1493.91,2832.7033333333334,3.0,920980.0,358515.0,681505.0,3.0,187487.33333333334,1004.8299999999999,0.0,1.0,1.0,0.0,1.0,0.0
2513.88,1568.51,2040.5233333333335,3.0,662937.0,421691.0,507477.0,3.0,80414.33333333333,314.1233333333334,0.0,1.0,0.0,0.0,1.0,0.0
4713.09,1016.4,2316.9966666666664,6.0,723697.0,233525.0,414775.8333333333,6.0,81694.33333333333,615.115,1.0,1.0,0.0,0.0,1.0,1.0
4631.83,1092.87,3289.025,4.0,487910.0,308999.0,426233.5,4.0,44726.75,883.74,0.0,1.0,1.0,0.0,0.0,0.0
4491.48,1784.95,3036.861666666666,6.0,943089.0,473785.0,748506.0,6.0,78216.33333333333,450.0883333333333,1.0,1.0,1.0,0.0,0.0,1.0
4020.87,3106.08,3454.4224999999997,4.0,929002.0,281118.0,627611.75,4.0,161970.0,227.6975,0.0,0.0,0.0,1.0,1.0,1.0
4040.85,2017.13,3038.7259999999997,5.0,926661.0,352758.0,746250.8,5.0,114779.6,403.74399999999997,1.0,1.0,0.0,0.0,0.0,1.0
4924.19,1229.14,2845.39,4.0,844717.0,168037.0,395898.75,4.0,169169.0,922.7624999999998,1.0,0.0,1.0,1.0,0.0,0.0
4830.35,1814.22,3443.1,3.0,930106.0,566086.0,807903.0,3.0,121339.0,1004.3766666666667,0.0,1.0,0.0,1.0,0.0,0.0
4985.11,1093.31,3039.21,2.0,972387.0,169530.0,570958.5,2.0,401427.5,1944.8999999999999,0.0,0.0,0.0,0.0,0.0,1.0
3923.21,1855.46,3006.008333333333,6.0,791589.0,130144.0,528174.5,6.0,110239.83333333333,343.625,1.0,0.0,1.0,1.0,1.0,0.0
4135.75,1042.07,2510.2425,4.0,998069.0,244994.0,618158.5,4.0,188267.75,772.4200000000001,1.0,1.0,1.0,0.0,0.0,0.0
2437.54,2437.54,2437.54,1.0,857748.0,857748.0,857748.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4184.14,1526.25,3161.818333333333,6.0,986942.0,110292.0,545783.6666666666,6.0,146107.33333333334,441.98166666666674,1.0,1.0,1.0,0.0,1.0,1.0
4880.35,1440.49,2711.4550000000004,4.0,713195.0,478887.0,607699.0,4.0,58576.0,858.9650000000001,1.0,0.0,1.0,0.0,0.0,1.0
4131.02,4131.02,4131.02,1.0,897263.0,897263.0,897263.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1427.95,1427.95,1427.95,1.0,397467.0,397467.0,397467.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3402.09,2059.69,2856.2000000000003,3.0,388522.0,128786.0,256478.66666666666,3.0,86577.66666666667,446.4666666666667,1.0,1.0,0.0,0.0,1.0,0.0
4596.48,1668.53,2954.3275000000003,4.0,858650.0,209998.0,485272.0,4.0,162162.0,730.9875,1.0,0.0,1.0,0.0,0.0,1.0
2611.72,2611.72,2611.72,1.0,125144.0,125144.0,125144.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4660.67,4375.69,4518.18,2.0,482871.0,159159.0,321015.0,2.0,161855.0,141.49000000000024,0.0,0.0,1.0,0.0,1.0,0.0
4903.93,1138.54,3053.7325,4.0,616578.0,467569.0,575243.75,4.0,37251.25,940.3475000000001,1.0,0.0,1.0,0.0,1.0,1.0
3348.51,3348.51,3348.51,1.0,747451.0,747451.0,747451.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3297.45,1109.89,1963.2575,4.0,875601.0,226557.0,552940.25,4.0,162260.0,545.8899999999999,1.0,1.0,0.0,0.0,1.0,1.0
4406.63,1925.63,3233.2660000000005,5.0,882210.0,175909.0,386914.6,5.0,141259.2,495.2,1.0,1.0,1.0,1.0,1.0,0.0
3582.84,1037.45,2555.114,5.0,822533.0,117724.0,491254.2,5.0,140960.8,508.078,1.0,0.0,1.0,1.0,1.0,0.0
4513.85,1801.41,2607.3700000000003,6.0,933653.0,114325.0,627045.8333333334,6.0,136553.66666666666,451.07333333333344,0.0,0.0,1.0,1.0,1.0,1.0
3862.41,3862.41,3862.41,1.0,674171.0,674171.0,674171.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4637.32,2325.09,3596.6566666666663,3.0,599675.0,158206.0,311587.6666666667,3.0,147155.33333333334,769.7433333333332,0.0,1.0,0.0,1.0,0.0,0.0
2184.44,1592.9,1845.7150000000001,4.0,734855.0,152508.0,485778.75,4.0,145585.75,146.885,0.0,1.0,1.0,1.0,0.0,1.0
2481.39,1568.92,1939.2125,4.0,735114.0,189818.0,428336.5,4.0,136323.0,227.11749999999995,0.0,1.0,0.0,0.0,1.0,1.0
4381.78,1036.38,3075.056,5.0,731921.0,201414.0,600359.2,5.0,106100.4,668.0799999999999,1.0,1.0,0.0,0.0,1.0,0.0
4834.52,2923.64,3879.08,2.0,823203.0,343629.0,583416.0,2.0,239786.0,954.4400000000003,0.0,0.0,0.0,1.0,0.0,0.0
2552.8,2552.8,2552.8,1.0,596858.0,596858.0,596858.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3163.55,2347.63,2755.59,2.0,328556.0,238812.0,283684.0,2.0,44871.0,406.96000000000004,0.0,0.0,1.0,0.0,1.0,0.0
4199.79,1233.43,2806.7400000000002,3.0,480006.0,278110.0,384251.3333333333,3.0,67297.66666666667,987.7866666666665,1.0,1.0,0.0,0.0,0.0,1.0
4699.77,2259.58,3158.943333333334,6.0,975093.0,204651.0,677904.6666666666,6.0,128406.0,405.69833333333344,1.0,1.0,0.0,1.0,1.0,1.0
4649.11,1898.97,3274.04,2.0,860612.0,534242.0,697427.0,2.0,163184.0,1374.0699999999997,0.0,0.0,0.0,0.0,1.0,1.0
3196.9,1791.34,2479.0216666666665,6.0,985191.0,161638.0,516035.8333333333,6.0,137257.83333333334,233.26000000000002,0.0,1.0,1.0,1.0,1.0,1.0
4330.04,1096.75,2194.62,5.0,326152.0,101750.0,164283.2,5.0,44879.4,645.658,1.0,0.0,1.0,0.0,1.0,0.0
4545.44,2289.32,3362.74,3.0,299944.0,220827.0,267977.0,3.0,26371.333333333332,751.0399999999998,0.0,0.0,1.0,1.0,1.0,0.0
3717.88,2602.52,3138.366,5.0,780518.0,248276.0,426069.6,5.0,106447.4,222.07200000000003,1.0,1.0,1.0,0.0,1.0,0.0
3461.9,3461.9,3461.9,1.0,423459.0,423459.0,423459.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4929.37,2165.38,3336.4833333333336,6.0,868483.0,197788.0,502152.5,6.0,111781.5,459.66499999999996,1.0,1.0,0.0,0.0,1.0,1.0
3116.71,3116.71,3116.71,1.0,333759.0,333759.0,333759.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4207.88,1149.28,2929.0866666666666,3.0,758073.0,324247.0,594072.6666666666,3.0,144607.66666666666,1018.5333333333333,1.0,1.0,0.0,0.0,0.0,1.0
4751.61,1858.48,3169.4800000000005,5.0,868023.0,209852.0,723103.2,5.0,131633.2,577.626,0.0,1.0,1.0,0.0,1.0,0.0
4252.75,2435.64,3279.3775,4.0,954359.0,342594.0,656896.25,4.0,152940.25,453.27750000000003,1.0,1.0,1.0,0.0,1.0,0.0
4894.23,1617.63,3599.9875,4.0,966434.0,407392.0,638217.5,4.0,139759.5,818.1499999999999,1.0,0.0,1.0,1.0,0.0,1.0
4295.71,4295.71,4295.71,1.0,986395.0,986395.0,986395.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4381.18,1017.35,3198.273333333333,3.0,607829.0,217555.0,463728.0,3.0,130090.33333333333,1120.2766666666669,0.0,1.0,1.0,0.0,0.0,0.0
3713.05,3300.99,3507.02,2.0,352126.0,177155.0,264640.5,2.0,87484.5,205.0300000000002,0.0,1.0,0.0,1.0,0.0,0.0
4301.91,1256.11,2919.79,4.0,850905.0,376222.0,556667.75,4.0,118669.75,760.45,1.0,0.0,0.0,1.0,0.0,1.0
4333.17,3099.84,3846.03,3.0,965370.0,284598.0,591744.6666666666,3.0,226923.0,410.10999999999996,0.0,1.0,1.0,0.0,0.0,0.0
3124.42,2776.2,2956.4300000000003,3.0,919756.0,177201.0,528358.0,3.0,247517.33333333334,115.07333333333342,1.0,0.0,1.0,0.0,0.0,1.0
4927.86,1138.18,2394.7000000000003,5.0,976922.0,435057.0,652000.2,5.0,108372.0,756.9359999999999,0.0,0.0,1.0,1.0,1.0,0.0
4252.61,1016.77,2675.488,5.0,894363.0,156445.0,483958.6,5.0,147582.6,646.1679999999999,1.0,0.0,0.0,1.0,1.0,1.0
4583.29,1201.3,2764.1225,4.0,633877.0,182928.0,387012.0,4.0,112736.25,844.4975,1.0,1.0,0.0,0.0,1.0,0.0
4651.79,1910.05,3139.3540000000003,5.0,948781.0,231486.0,546100.2,5.0,143458.0,547.348,1.0,1.0,0.0,0.0,1.0,1.0
4697.89,2416.66,3190.205,4.0,908617.0,159251.0,480931.5,4.0,187340.5,569.3075000000001,0.0,1.0,1.0,0.0,1.0,1.0
4694.07,1048.06,2833.2974999999997,4.0,744861.0,233356.0,542299.25,4.0,127875.25,910.5024999999999,0.0,1.0,0.0,0.0,1.0,1.0
4935.56,1138.57,2627.6650000000004,6.0,852261.0,300519.0,480483.3333333333,6.0,91956.0,631.8316666666668,0.0,1.0,0.0,1.0,1.0,0.0
4009.33,1592.78,2750.4250000000006,6.0,964277.0,154222.0,525085.6666666666,6.0,135008.16666666666,401.7583333333334,0.0,0.0,1.0,1.0,1.0,1.0
